OTUID	Rank1	Rank2	Rank3	Rank4	Rank5	Rank6	Rank7	FullTaxonomy	LeafTaxa	superkingdom	phylum	class	kingdom	order	family	genus	species	subclass	subphylum	tribe	varietas	subfamily	superorder	subtribe	subgenus
2963c584cc3a9407aacb47a70b4a0d9f	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	Chlorophyceae	NA	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Chlorophyceae; Ambiguous_taxa; Ambiguous_taxa	Chlorophyceae	Eukaryota	Chlorophyta	Chlorophyceae	Viridiplantae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3c683aa778a938f11c09b5bab9243cb7	Eukaryota	Archaeplastida	Chloroplastida	Charophyta	Malvales	Gossypium	Gossypium hirsutum	Eukaryota; Archaeplastida; Chloroplastida; Charophyta; Malvales; Gossypium; Gossypium hirsutum	Gossypium hirsutum	Eukaryota	Streptophyta	Magnoliopsida	Viridiplantae	Malvales	Malvaceae	Gossypium	Gossypium hirsutum	NA	Streptophytina	NA	NA	Malvoideae	NA	NA	NA
4dd1bfadeeb83d19a6f9c9798bc2d8f3	Eukaryota	SAR	Stramenopiles	Ochrophyta	Ochromonadales	Ochromonas	Ochromonas	Eukaryota; SAR; Stramenopiles; Ochrophyta; Ochromonadales; Ochromonas; Ochromonas	Ochromonas	Eukaryota	NA	Chrysophyceae	NA	Chromulinales	Chromulinaceae	Ochromonas	NA	NA	NA	NA	NA	NA	NA	NA	NA
5186a45d2444ba84c2057ea421b0f25b	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	NA	NA	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	Chlorophyta	Eukaryota	Chlorophyta	NA	Viridiplantae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5a8a3eae336b2bb6ae9a77b07a7a35c4	Eukaryota	SAR	Stramenopiles	Ochrophyta	Chrysophyceae	NA	NA	Eukaryota; SAR; Stramenopiles; Ochrophyta; Chrysophyceae; uncultured; uncultured	Chrysophyceae	Eukaryota	NA	Chrysophyceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8d63634c3239f1d6dca6d2cd83f370e7	Eukaryota	SAR	Stramenopiles	Ochrophyta	Chrysophyceae	NA	NA	Eukaryota; SAR; Stramenopiles; Ochrophyta; Chrysophyceae; uncultured; uncultured	Chrysophyceae	Eukaryota	NA	Chrysophyceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
b73aba2e73192479f4d8998607d105d2	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	Ulvophyceae	Graesiella	Graesiella emersonii	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Ulvophyceae; Graesiella; Graesiella emersonii	Graesiella emersonii	Eukaryota	Chlorophyta	Trebouxiophyceae	Viridiplantae	Chlorellales	Chlorellaceae	Graesiella	Graesiella emersonii	NA	NA	NA	NA	NA	NA	NA	NA
d480d053a0125560ef50656583a7950f	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	NA	NA	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	Chlorophyta	Eukaryota	Chlorophyta	NA	Viridiplantae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d9f1affe4522d85bc46bf56334847a43	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophyceae	Neidium	Neidium	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; Neidium; Neidium	Neidium	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	Naviculales	Neidiaceae	Neidium	NA	NA	NA	NA	NA	NA	NA	NA	NA
c295b1488d07ba58e6a502071383f78d	Eukaryota	Archaeplastida	Chloroplastida	Charophyta	Poales	NA	NA	Eukaryota; Archaeplastida; Chloroplastida; Charophyta; Poales; Ambiguous_taxa; Ambiguous_taxa	Poales	Eukaryota	Streptophyta	Magnoliopsida	Viridiplantae	Poales	NA	NA	NA	Petrosaviidae	Streptophytina	NA	NA	NA	NA	NA	NA
ec729d1f9c642b43e19f13ea46218427	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	NA	NA	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	Chlorophyta	Eukaryota	Chlorophyta	NA	Viridiplantae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7f076dda0ed0ecb6e6c982691f3f0036	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	NA	NA	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	Chlorophyta	Eukaryota	Chlorophyta	NA	Viridiplantae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
a5118ae1958989fefc5c89a7b734dea9	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophyceae	Cymbella	Cymbella	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; Cymbella; Cymbella	Cymbella	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	Cymbellales	Cymbellaceae	Cymbella	NA	NA	NA	NA	NA	NA	NA	NA	NA
f94e30058a0edfc53b941c287e02a540	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	Palmophyllales	Verdigellas	Verdigellas peltata	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Palmophyllales; Verdigellas; Verdigellas peltata	Verdigellas peltata	Eukaryota	Chlorophyta	Palmophyllophyceae	Viridiplantae	Palmophyllales	Palmophyllaceae	Verdigellas	Verdigellas peltata	NA	NA	NA	NA	NA	NA	NA	NA
7291ed0dc16b6b24829979b0334a96b7	Eukaryota	SAR	Stramenopiles	Ochrophyta	Ochromonadales	Paraphysomonas	Paraphysomonas	Eukaryota; SAR; Stramenopiles; Ochrophyta; Ochromonadales; Paraphysomonas; Paraphysomonas	Paraphysomonas	Eukaryota	NA	Chrysophyceae	NA	Chromulinales	Paraphysomonadaceae	Paraphysomonas	NA	NA	NA	NA	NA	NA	NA	NA	NA
1536bb7f5a5ff1c05fd92fe5ac580dde	Eukaryota	Archaeplastida	Chloroplastida	Charophyta	Brassicales	Brassica	Brassica juncea var tumida	Eukaryota; Archaeplastida; Chloroplastida; Charophyta; Brassicales; Brassica; Brassica juncea var tumida	Brassica juncea var tumida	Eukaryota	Streptophyta	Magnoliopsida	Viridiplantae	Brassicales	Brassicaceae	Brassica	Brassica juncea	NA	Streptophytina	Brassiceae	Brassica juncea var. tumida	NA	NA	NA	NA
f5399e522b4ca375eb0d4bd6de774a9c	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	NA	NA	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	Chlorophyta	Eukaryota	Chlorophyta	NA	Viridiplantae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
831a1168e4692660dfded4059b562076	Eukaryota	Archaeplastida	Chloroplastida	Charophyta	Solanales	Nicotiana	Nicotiana	Eukaryota; Archaeplastida; Chloroplastida; Charophyta; Solanales; Nicotiana; Nicotiana	Nicotiana	Eukaryota	Streptophyta	Magnoliopsida	Viridiplantae	Solanales	Solanaceae	Nicotiana	NA	NA	Streptophytina	Nicotianeae	NA	Nicotianoideae	NA	NA	NA
7ea573a17b08594189823650b046148e	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	Chlorophyceae	Chlamydomonadaceae	Chlamydomonadaceae	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Chlorophyceae; Chlamydomonadaceae; Chlamydomonadaceae	Chlamydomonadaceae	Eukaryota	Chlorophyta	Chlorophyceae	Viridiplantae	Chlamydomonadales	Chlamydomonadaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7634a7bc978bc3a46d7549049e07da8f	Eukaryota	Archaeplastida	Chloroplastida	Charophyta	Brassicales	Brassica	Brassica juncea var tumida	Eukaryota; Archaeplastida; Chloroplastida; Charophyta; Brassicales; Brassica; Brassica juncea var tumida	Brassica juncea var tumida	Eukaryota	Streptophyta	Magnoliopsida	Viridiplantae	Brassicales	Brassicaceae	Brassica	Brassica juncea	NA	Streptophytina	Brassiceae	Brassica juncea var. tumida	NA	NA	NA	NA
9212edec28b319a0488cdbbefff0b88c	Eukaryota	Archaeplastida	Chloroplastida	Charophyta	Celastrales	Canotia	Canotia holacantha	Eukaryota; Archaeplastida; Chloroplastida; Charophyta; Celastrales; Canotia; Canotia holacantha	Canotia holacantha	Eukaryota	Streptophyta	Magnoliopsida	Viridiplantae	Celastrales	Celastraceae	Canotia	Canotia holacantha	NA	Streptophytina	NA	NA	NA	NA	NA	NA
07f220e33377cf76693e004f470334f9	Eukaryota	SAR	Stramenopiles	Ochrophyta	Ochromonadales	Ochromonas	Ochromonas	Eukaryota; SAR; Stramenopiles; Ochrophyta; Ochromonadales; Ochromonas; Ochromonas	Ochromonas	Eukaryota	NA	Chrysophyceae	NA	Chromulinales	Chromulinaceae	Ochromonas	NA	NA	NA	NA	NA	NA	NA	NA	NA
5ca1d7cb55d505f2430de8476b9643bc	Eukaryota	SAR	Stramenopiles	Ochrophyta	NA	Chlamydomyxa	Chlamydomyxa	Eukaryota; SAR; Stramenopiles; Ochrophyta; Incertae Sedis; Chlamydomyxa; Chlamydomyxa	Chlamydomyxa	Eukaryota	NA	Synurophyceae	NA	Rhizochloridales	Myxochloridaceae	Chlamydomyxa	NA	NA	NA	NA	NA	NA	NA	NA	NA
ca4a9c8f420447523bc364d604c7ca90	Eukaryota	SAR	Stramenopiles	Ochrophyta	NA	NA	NA	Eukaryota; SAR; Stramenopiles; Ochrophyta; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	Ochrophyta	NA	Ochrophyta	NA	Chromista	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
42bed688be17a1e361a08aab6b788872	Eukaryota	Archaeplastida	Chloroplastida	Charophyta	Brassicales	Brassica	Brassica napus	Eukaryota; Archaeplastida; Chloroplastida; Charophyta; Brassicales; Brassica; Brassica napus	Brassica napus	Eukaryota	Streptophyta	Magnoliopsida	Viridiplantae	Brassicales	Brassicaceae	Brassica	Brassica napus	NA	Streptophytina	Brassiceae	NA	NA	NA	NA	NA
fcbadb4c30304ac565de9974add4b52b	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	Chaetophorales	Aphanochaete	Aphanochaete repens	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Chaetophorales; Aphanochaete; Aphanochaete repens	Aphanochaete repens	Eukaryota	Chlorophyta	Chlorophyceae	Viridiplantae	Chaetophorales	Aphanochaetaceae	Aphanochaete	Aphanochaete repens	NA	NA	NA	NA	NA	NA	NA	NA
4ad095e5a5999260b703fb03563dd48e	Eukaryota	Archaeplastida	Chloroplastida	Charophyta	Spermatophyta	Pinophyta	Pinus taeda	Eukaryota; Archaeplastida; Chloroplastida; Charophyta; Spermatophyta; Pinophyta; Pinus taeda	Pinus taeda	Eukaryota	Streptophyta	Pinopsida	Viridiplantae	Pinales	Pinaceae	Pinus	Pinus taeda	Pinidae	Streptophytina	NA	NA	NA	NA	NA	Pinus
724c1c60cf856f42818dac8d2ce13214	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophyceae	Pinnularia	Pinnularia acrosphaeria	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; Pinnularia; Pinnularia acrosphaeria	Pinnularia acrosphaeria	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	Naviculales	Pinnulariaceae	Pinnularia	Pinnularia acrosphaeria	NA	NA	NA	NA	NA	NA	NA	NA
1505b4f4b26ca87e7fd52ea59bca1841	Eukaryota	Archaeplastida	Chloroplastida	Charophyta	Encalyptales	Bryobrittonia	Bryobrittonia longipes	Eukaryota; Archaeplastida; Chloroplastida; Charophyta; Encalyptales; Bryobrittonia; Bryobrittonia longipes	Bryobrittonia longipes	Eukaryota	Streptophyta	Bryopsida	Viridiplantae	Encalyptales	Encalyptaceae	Bryobrittonia	Bryobrittonia longipes	Funariidae	Streptophytina	NA	NA	NA	NA	NA	NA
b70badc8b228dd9dd5a8b725f639b2c4	Eukaryota	SAR	Stramenopiles	Ochrophyta	NA	NA	NA	Eukaryota; SAR; Stramenopiles; Ochrophyta; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	Ochrophyta	NA	Ochrophyta	NA	Chromista	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5d1cb90a5141a0ca536199dedb431945	Eukaryota	SAR	Stramenopiles	Ochrophyta	Chrysophyceae	NA	NA	Eukaryota; SAR; Stramenopiles; Ochrophyta; Chrysophyceae; uncultured; uncultured	Chrysophyceae	Eukaryota	NA	Chrysophyceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
c9f3a3369c380f9974f85bbc37c45a85	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophyceae	Amphora	Amphora	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; Amphora; Amphora	Amphora	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	Thalassiophysales	Catenulaceae	Amphora	NA	NA	NA	NA	NA	NA	NA	NA	NA
c1abf85e48d8aa19789488767dfb2253	Eukaryota	SAR	Stramenopiles	Ochrophyta	Ochromonadales	Paraphysomonas	Paraphysomonas	Eukaryota; SAR; Stramenopiles; Ochrophyta; Ochromonadales; Paraphysomonas; Paraphysomonas	Paraphysomonas	Eukaryota	NA	Chrysophyceae	NA	Chromulinales	Paraphysomonadaceae	Paraphysomonas	NA	NA	NA	NA	NA	NA	NA	NA	NA
1c25d3d443830c925d8860df26c45d23	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	Ulvales	Monostroma	Monostroma grevillei	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Ulvales; Monostroma; Monostroma grevillei	Monostroma grevillei	Eukaryota	Chlorophyta	Ulvophyceae	Viridiplantae	Ulvales	Monostromataceae	Monostroma	Monostroma grevillei	NA	NA	NA	NA	NA	NA	NA	NA
6e9b43c40f8bc54fc8442884e66a1518	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	NA	NA	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	Chlorophyta	Eukaryota	Chlorophyta	NA	Viridiplantae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
b60a41865b012abe9dc6590d0e027d50	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophyceae	Neidium	Neidium	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; Neidium; Neidium	Neidium	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	Naviculales	Neidiaceae	Neidium	NA	NA	NA	NA	NA	NA	NA	NA	NA
c2658d5ea467d5255c3f3d037ae4b376	Eukaryota	SAR	Stramenopiles	Ochrophyta	Dictyochophyceae	NA	NA	Eukaryota; SAR; Stramenopiles; Ochrophyta; Dictyochophyceae; Ambiguous_taxa; Ambiguous_taxa	Dictyochophyceae	Eukaryota	NA	Dictyochophyceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4c480fa27e7a31003ab8ef912e1933b1	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	NA	NA	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	Chlorophyta	Eukaryota	Chlorophyta	NA	Viridiplantae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
b474d2a914118fda55ae9fb75cdfd9cd	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	NA	NA	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	Chlorophyta	Eukaryota	Chlorophyta	NA	Viridiplantae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25d57182272eda84e2417c0d9ae5178b	Eukaryota	SAR	Stramenopiles	Ochrophyta	Ochromonadales	Paraphysomonas	Paraphysomonas	Eukaryota; SAR; Stramenopiles; Ochrophyta; Ochromonadales; Paraphysomonas; Paraphysomonas	Paraphysomonas	Eukaryota	NA	Chrysophyceae	NA	Chromulinales	Paraphysomonadaceae	Paraphysomonas	NA	NA	NA	NA	NA	NA	NA	NA	NA
daaf578e94e80a1d6a01a0e192bee9cc	Eukaryota	SAR	Stramenopiles	Ochrophyta	Chrysophyceae	NA	NA	Eukaryota; SAR; Stramenopiles; Ochrophyta; Chrysophyceae; uncultured; uncultured	Chrysophyceae	Eukaryota	NA	Chrysophyceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
c39628170f11fc2ec4e5ddbb3fc83afd	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophyceae	Encyonema	Encyonema	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; Encyonema; Encyonema	Encyonema	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	Cymbellales	Cymbellaceae	Encyonema	NA	NA	NA	NA	NA	NA	NA	NA	NA
dcbe592d24d5487b967771fbef6a1168	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	NA	NA	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	Chlorophyta	Eukaryota	Chlorophyta	NA	Viridiplantae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16c8ea4ec3d232b408155251a822ec69	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	NA	Heterochlorella	Heterochlorella luteoviridis	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Incertae Sedis; Heterochlorella; Heterochlorella luteoviridis	Heterochlorella luteoviridis	Eukaryota	Chlorophyta	Trebouxiophyceae	Viridiplantae	NA	NA	Jaagichlorella	Jaagichlorella luteoviridis	NA	NA	NA	NA	NA	NA	NA	NA
d93cb8a3af041b71dde4ffa7a97da478	Eukaryota	SAR	Stramenopiles	Ochrophyta	NA	NA	NA	Eukaryota; SAR; Stramenopiles; Ochrophyta; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	Ochrophyta	NA	Ochrophyta	NA	Chromista	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
e8bacc95365eade411a22f9d7b8a66ad	Eukaryota	SAR	Stramenopiles	Ochrophyta	Chromulinales	Poteriospumella	Poteriospumella	Eukaryota; SAR; Stramenopiles; Ochrophyta; Chromulinales; Poteriospumella; Poteriospumella	Poteriospumella	Eukaryota	NA	Chrysophyceae	NA	Chromulinales	Dinobryaceae	Poteriospumella	NA	NA	NA	NA	NA	NA	NA	NA	NA
807f5c1c5df2df521d70a2c56909f04f	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	Chlorellales	Neglectella	Neglectella peisonis	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Chlorellales; Neglectella; Neglectella peisonis	Neglectella peisonis	Eukaryota	Chlorophyta	Trebouxiophyceae	Viridiplantae	Chlorellales	Oocystaceae	Neglectella	Neglectella peisonis	NA	NA	NA	NA	Eremosphaeroideae	NA	NA	NA
02365f1f9e766da1c483387f02c93647	Eukaryota	Archaeplastida	Chloroplastida	Charophyta	Solanales	Solanum	Solanum tuberosum	Eukaryota; Archaeplastida; Chloroplastida; Charophyta; Solanales; Solanum; Solanum tuberosum	Solanum tuberosum	Eukaryota	Streptophyta	Magnoliopsida	Viridiplantae	Solanales	Solanaceae	Solanum	Solanum tuberosum	NA	Streptophytina	Solaneae	NA	Solanoideae	NA	NA	NA
b1e363156a18e4ca83f3170e901eca24	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	Chlorophyceae	NA	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Chlorophyceae; uncultured; uncultured	Chlorophyceae	Eukaryota	Chlorophyta	Chlorophyceae	Viridiplantae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
07c2b6aa99cad3ca7eb3fa54fecac288	Eukaryota	SAR	Stramenopiles	Ochrophyta	Ochromonadales	Paraphysomonas	Paraphysomonas	Eukaryota; SAR; Stramenopiles; Ochrophyta; Ochromonadales; Paraphysomonas; Paraphysomonas	Paraphysomonas	Eukaryota	NA	Chrysophyceae	NA	Chromulinales	Paraphysomonadaceae	Paraphysomonas	NA	NA	NA	NA	NA	NA	NA	NA	NA
2cb7de01a4e54ac06943785fde999e5a	Eukaryota	Archaeplastida	Chloroplastida	Charophyta	Brassicales	Brassica	Brassica juncea var tumida	Eukaryota; Archaeplastida; Chloroplastida; Charophyta; Brassicales; Brassica; Brassica juncea var tumida	Brassica juncea var tumida	Eukaryota	Streptophyta	Magnoliopsida	Viridiplantae	Brassicales	Brassicaceae	Brassica	Brassica juncea	NA	Streptophytina	Brassiceae	Brassica juncea var. tumida	NA	NA	NA	NA
a2a01e5f940abdf952d99da1ee033e9c	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	Chlamydomonadales	Spongiochloris	Spongiochloris spongiosa	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Chlamydomonadales; Spongiochloris; Spongiochloris spongiosa	Spongiochloris spongiosa	Eukaryota	Chlorophyta	Chlorophyceae	Viridiplantae	Protosiphonales	Protosiphonaceae	Spongiochloris	Spongiochloris spongiosa	NA	NA	NA	NA	NA	NA	NA	NA
ceefab02f5a8643ae324b49edd900cdd	Eukaryota	SAR	Stramenopiles	Ochrophyta	Ochromonadales	Paraphysomonas	Paraphysomonas	Eukaryota; SAR; Stramenopiles; Ochrophyta; Ochromonadales; Paraphysomonas; Paraphysomonas	Paraphysomonas	Eukaryota	NA	Chrysophyceae	NA	Chromulinales	Paraphysomonadaceae	Paraphysomonas	NA	NA	NA	NA	NA	NA	NA	NA	NA
f94bc9578494a9c453ce866601386336	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	Chlorellales	Oocystis	Oocystis solitaria	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Chlorellales; Oocystis; Oocystis solitaria	Oocystis solitaria	Eukaryota	Chlorophyta	Trebouxiophyceae	Viridiplantae	Chlorellales	Oocystaceae	Neglectella	Neglectella solitaria	NA	NA	NA	NA	Eremosphaeroideae	NA	NA	NA
c1af580854d43b48e2f13c99864bdb73	Eukaryota	SAR	Stramenopiles	Ochrophyta	Eustigmatophyceae	Eustigmatales	Eustigmatales	Eukaryota; SAR; Stramenopiles; Ochrophyta; Eustigmatophyceae; Eustigmatales; Eustigmatales	Eustigmatales	Eukaryota	NA	Eustigmatophyceae	NA	Eustigmatales	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3d77e3cb63061181634df84d89b7a0e8	Eukaryota	SAR	Stramenopiles	Ochrophyta	NA	NA	NA	Eukaryota; SAR; Stramenopiles; Ochrophyta; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	Ochrophyta	NA	Ochrophyta	NA	Chromista	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
64074ac9081cc1933150c511d6d66acd	Eukaryota	SAR	Stramenopiles	Ochrophyta	Ochromonadales	Ochromonas	Ochromonas danica	Eukaryota; SAR; Stramenopiles; Ochrophyta; Ochromonadales; Ochromonas; Ochromonas danica	Ochromonas danica	Eukaryota	NA	Chrysophyceae	NA	Chromulinales	Chromulinaceae	Ochromonas	Ochromonas danica	NA	NA	NA	NA	NA	NA	NA	NA
948f8efe1c289f0b94ff58e9d4a01714	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	Chlorophyceae	NA	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Chlorophyceae; Ambiguous_taxa; Ambiguous_taxa	Chlorophyceae	Eukaryota	Chlorophyta	Chlorophyceae	Viridiplantae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6e1ed4f29d01be2690e01d387f35b764	Eukaryota	Archaeplastida	Chloroplastida	Charophyta	Phragmoplastophyta	Zygnematophyceae	Zygnematophyceae	Eukaryota; Archaeplastida; Chloroplastida; Charophyta; Phragmoplastophyta; Zygnematophyceae; Zygnematophyceae	Zygnematophyceae	Eukaryota	Streptophyta	Zygnemophyceae	Viridiplantae	NA	NA	NA	NA	NA	Streptophytina	NA	NA	NA	NA	NA	NA
1adc48cb6c9666014c62052487aff336	Eukaryota	SAR	Stramenopiles	Ochrophyta	Ochromonadales	Paraphysomonas	Paraphysomonas	Eukaryota; SAR; Stramenopiles; Ochrophyta; Ochromonadales; Paraphysomonas; Paraphysomonas	Paraphysomonas	Eukaryota	NA	Chrysophyceae	NA	Chromulinales	Paraphysomonadaceae	Paraphysomonas	NA	NA	NA	NA	NA	NA	NA	NA	NA
198f6e76fdb869922a66efec332a279d	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	NA	NA	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	Chlorophyta	Eukaryota	Chlorophyta	NA	Viridiplantae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
c516b9f9a40a22c32ff2cce091cee1cc	Eukaryota	SAR	Stramenopiles	Ochrophyta	Eustigmatales	Pseudocharaciopsis	Pseudocharaciopsis	Eukaryota; SAR; Stramenopiles; Ochrophyta; Eustigmatales; Pseudocharaciopsis; Pseudocharaciopsis	Pseudocharaciopsis	Eukaryota	NA	Eustigmatophyceae	NA	Eustigmatales	Pseudocharaciopsidaceae	Pseudocharaciopsis	NA	NA	NA	NA	NA	NA	NA	NA	NA
3c897826b458a2f90ae90abbb4557479	Eukaryota	Archaeplastida	Chloroplastida	Charophyta	Brassicales	Brassica	Brassica juncea var tumida	Eukaryota; Archaeplastida; Chloroplastida; Charophyta; Brassicales; Brassica; Brassica juncea var tumida	Brassica juncea var tumida	Eukaryota	Streptophyta	Magnoliopsida	Viridiplantae	Brassicales	Brassicaceae	Brassica	Brassica juncea	NA	Streptophytina	Brassiceae	Brassica juncea var. tumida	NA	NA	NA	NA
02829af3ee5e6e4984bbaff1354cf3a2	Eukaryota	SAR	Stramenopiles	Ochrophyta	Hibberdiales	Chromophyton	Chromophyton	Eukaryota; SAR; Stramenopiles; Ochrophyta; Hibberdiales; Chromophyton; Chromophyton	Chromophyton	Eukaryota	NA	Chrysophyceae	NA	Hibberdiales	Hibberdiaceae	Chromophyton	NA	NA	NA	NA	NA	NA	NA	NA	NA
42fda1280c23218df356da71e78c0d91	Eukaryota	Archaeplastida	Chloroplastida	Charophyta	Poales	Oryza	Zea mays	Eukaryota; Archaeplastida; Chloroplastida; Charophyta; Poales; Oryza; Zea mays	Zea mays	Eukaryota	Streptophyta	Magnoliopsida	Viridiplantae	Poales	Poaceae	Zea	Zea mays	Petrosaviidae	Streptophytina	Andropogoneae	NA	Panicoideae	NA	Tripsacinae	NA
24961d0d290855eec345f7c27b88024c	Eukaryota	SAR	Stramenopiles	Ochrophyta	Chrysophyceae	NA	NA	Eukaryota; SAR; Stramenopiles; Ochrophyta; Chrysophyceae; uncultured; uncultured	Chrysophyceae	Eukaryota	NA	Chrysophyceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
